item_id,location_type,is_discounted,category,is_returnable,stock_level,brand,url,sku,name,description,price,currency,scraped_at,subcategory,gender,RFID_Tag,actual_stock,inaccuracy_rate,will_stockout
198272,End-cap,Yes,Clothing,Yes,3000,Zara,https://www.zara.com/us/en/textured-faux-fur-knit-shorts-p05536407.html,000003199-396-7,SUEDE FISHERMAN SANDALS,"Mary Jane style leather ballet flats. Buckled strap at instep.

Sole height: 0.4 inches (1 cm)

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",8.9,USD,9:10:40 a.m.,t-shirts,Man,YES,2990,0.033456005,YES
199596,End-cap,No,Clothing,Yes,2874,Zara,https://www.zara.com/us/en/tailored-jacket-zw-collection-p02533938.html,000004523-431-8,CHUNKY SOLE MONOCHROME SNEAKERS,Round neck midi dress with long sleeves. Front button detail.,259,USD,8:50:08 a.m.,dresses,Man,YES,2862,0.034928397,NO
204134,Aisle,Yes,Clothing,Yes,1100,Zara,https://www.zara.com/us/en/swiss-dot-blouse-p02260809.html,000009061-340-1,WASHED FINISH CARPENTER PANTS,Roomy T-shirt made of cotton fabric. Round neck and long sleeves. Chest patch pocket.,119,USD,8:50:58 a.m.,linen,Man,NO,1089,0.457038391,NO
204600,End-cap,No,Clothing,Yes,1778,Zara,https://www.zara.com/us/en/flower-slingback-shoes-limited-edition-p12832210.html,000009527-207-8,STRETCHY POLO COLLAR TOP,"Midi skirt with a high waist, elastic waistband, and pleats. Interior lining.",29.9,USD,8:50:33 a.m.,sweaters,Woman,NO,1768,0.11299435,YES
204782,Aisle,Yes,Clothing,Yes,2184,Zara,https://www.zara.com/us/en/leather-penny-loafers-p12622320.html,000009709-998-1,PRINTED PLEATED MIDI SKIRT,Coat with lapel collar and long sleeves. Front patch pockets. Front button closure.,5.99,USD,9:00:42 a.m.,shoes,Woman,NO,2172,0.092165899,YES
201825,End-cap,No,Clothing,No,2742,Zara,https://www.zara.com/us/en/belted-pants-p06861404.html,000006752-507-5,CONTRASTING WAIST PENCIL SKIRT,"ZARA WOMAN COLLECTION

Slim fit cotton shirt. Lapel collar and below-the-elbow length sleeves with buttoned cuffs with pleats. Side vents at hem. Front button closure hidden by a flap.",59.9,USD,8:50:36 a.m.,hoodies,Man,YES,2729,0,NO
197306,Front of Store,Yes,Clothing,No,2355,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,000002233-385-9,WASHED EFFECT RIBBED T-SHIRT,Top with asymmetric neckline and wide strap. Pleated fabric and ruffles.,22.99,USD,9:00:34 a.m.,coats,Woman,YES,2341,0.085506627,NO
198149,End-cap,Yes,Clothing,No,1442,Zara,https://www.zara.com/us/en/double-breasted-plaid-coat-p09621421.html,000003076-007-8,NYLON TOILETRY BAG,Slim fit pants. Adjustable elastic drawstring waistband. Front pockets and back welt pocket. Flap patch pockets at legs. Elastic cuffed hems.,69.99,USD,9:00:43 a.m.,bodysuits,Man,YES,1427,0.070126227,NO
196474,Aisle,No,Clothing,Yes,2588,Zara,https://www.zara.com/us/en/semi-sheer-cotton-crepe-top-p00264484.html,000001401-107-5,COMBO BOXER PANTS,Cardigan made in 100% wool. Wrap V-neckline and long sleeves. Self-tie closure.,69.99,USD,8:50:14 a.m.,jackets,Man,YES,2577,0.077549438,YES
205073,Front of Store,No,Clothing,No,576,Zara,https://www.zara.com/us/en/patent-effect-flats-p12520210.html,000010000-709-5,BUCKLED LEATHER GAITER ANKLE BOOTS,Feather and down fill. High collar with removable hood with faux fur trim. Long sleeves with interior cuffs. Front pockets with polar fleece interior lining and zip closure. Fitted waist with tonal elastic belt. Front hidden zip and snap button closure.,1.99,USD,8:54:38 a.m.,shoes,Man,NO,561,0.537634409,NO
199675,Aisle,No,Clothing,No,2572,Zara,https://www.zara.com/us/en/rubberized-crossbody-bag-p13536320.html,000004602-926-6,PURL STITCH T-SHIRT,High-waisted skirt. Side hidden in-seam zip closure.,15.9,USD,8:50:29 a.m.,tops,Man,YES,2558,0.195848022,YES
200012,Aisle,No,Clothing,No,2338,Zara,https://www.zara.com/us/en/compact-cotton-t-shirt-p09240407.html,000004939-184-4,TRIPLE FOLD LEATHER WALLET,"LOW WAIST - CARGO

Five pocket jeans with a low waist with belt loops. Flap detail at leg. Twisted seams. Front zip and metal button closure.",69.99,USD,8:50:42 a.m.,skirts,Man,YES,2323,0.086021505,NO
195139,Aisle,No,Clothing,No,2374,Zara,https://www.zara.com/us/en/faux-suede-jewel-dress-p01058620.html,000000066-191-8,SPLIT SKIRT WITH FRONT DARTS,Straight fit pants made of washed color effect cotton. Front pockets and back patch pockets. Patch pocket and multi-functional strap at leg. Front zip and button closure.,2.99,USD,8:51:10 a.m.,jeans,Woman,YES,2361,0.212224109,NO
199401,Aisle,No,Clothing,No,1629,Zara,https://www.zara.com/us/en/washed-effect-interlock-top-p03641300.html,000004328-685-1,FOIL HALTER TOP,Blazer made of linen and cotton blend fabric. V-neckline and long sleeves with shoulder pads. Front double breasted button closure.,9.99,USD,8:56:32 a.m.,shorts,Man,YES,1617,0.308261406,NO
202863,Aisle,Yes,Clothing,Yes,1811,Zara,https://www.zara.com/us/en/ripped-knit-tie-dye-t-shirt-p03166308.html,000007790-673-1,OVERSIZED TOPSTITCHED T-SHIRT,"OVERSIZE - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

Full cut T-shirt made of 100% washed effect cotton. Round neck and short sleeves. Contrasting text and print.",8.9,USD,8:56:35 a.m.,jackets,Woman,YES,1798,0.111358575,YES
198572,End-cap,No,Clothing,No,2031,Zara,https://www.zara.com/us/en/belted-shirtdress-zw-collection-p09303432.html,000003499-629-5,POINTELLE KNIT CARDIGAN,"Heeled leather ankle boots. Zip closure. Pointed toe.

Heel height: 3.1 inches (8 cm)",45.9,USD,8:50:49 a.m.,shorts,Man,YES,2016,0,NO
202182,End-cap,No,Clothing,Yes,953,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,000007109-851-4,WOOL BLEND PINSTRIPE JACKET ZW COLLECTION,"Pants with a high waist and pronounced front seam. Front zip, interior button and hook closure.",19.99,USD,8:56:26 a.m.,puffers,Man,YES,940,0.318133616,YES
201215,Front of Store,Yes,Clothing,Yes,1366,Zara,https://www.zara.com/us/en/straight-fit-pants-p04157266.html,000006142-804-9,RHINESTONE OPEN BACK HEELS,"Belt made of flexible and durable calfskin. Contrast nubuck finish interior. Matte finish edges. Metal buckle and loop closure.

1.2 inches (3 cm)

Origins special collection.",229,USD,9:10:42 a.m.,hoodies,Woman,YES,1352,0.148148148,YES
200936,End-cap,No,Clothing,No,1110,Zara,https://www.zara.com/us/en/asymmetric-hooded-knit-sweater-p06771002.html,000005863-063-4,METALLIC LOAFERS,Long sleeve high collar cropped sweater. Frayed hem.,89.9,USD,8:50:42 a.m.,knitwear,Woman,YES,1099,0.457038391,NO
197464,Aisle,Yes,Clothing,No,1278,Zara,https://www.zara.com/us/en/beaded-fringed-top-p07200125.html,000002391-887-3,RELAXED FIT UTILITY PANTS,Sneakers. Lacing with seven pairs of eyelets. Has a tonal back piece. Welt around upper. Chunky sole.,79.9,USD,8:56:34 a.m.,bodysuits,Woman,YES,1265,0.396825397,NO
198107,Aisle,No,Clothing,Yes,1034,Zara,https://www.zara.com/us/en/solid-color-wallet-p13818220.html,000003034-091-6,TEXTURED PANTS,"ZARA WOMAN COLLECTION

Round neck sleeveless mini dress. Embossed metal buttons at shoulders. Back hidden in-seam zip closure.",699,USD,8:50:46 a.m.,jackets,Man,YES,1020,0.294985251,NO
199386,End-cap,No,Clothing,No,1718,Zara,https://www.zara.com/us/en/knee-high-heeled-mesh-boots-p13005310.html,000004313-680-6,BUTTONED RIBBED TOP,"ZARA WOMAN COLLECTION

Long coat made of 100% wool. Notched lapel collar and long sleeves with buttoned slits. Flap pockets at front. Tonal interior lining. Front button closure.",39.9,USD,9:00:35 a.m.,cardigans,Woman,YES,1707,0.292056075,YES
200102,Aisle,No,Clothing,Yes,2585,Zara,https://www.zara.com/us/en/contrasting-lace-up-boots-p12006320.html,000005029-699-9,LONGLINE SWIMMING TRUNKS,High-waisted skort. Front false welt pockets. Pareo style self overlay. Side hidden in-seam zip closure.,17.9,USD,8:50:29 a.m.,coats,Man,YES,2573,0.193948798,NO
203314,Front of Store,Yes,Clothing,No,2998,Zara,https://www.zara.com/us/en/mixed-semi-sheer-mini-dress-p09878276.html,000008241-675-5,ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER,V-neck dress with double spaghetti straps. Front slit at hem.,27.9,USD,9:10:32 a.m.,jeans,Woman,NO,2983,0.067001675,NO
202262,End-cap,No,Clothing,Yes,2622,Zara,https://www.zara.com/us/en/velvet-pants-limited-edition-p04067006.html,000007189-926-8,BUCKLED STRAP FLATFORM SANDALS,"ZARA WOMAN COLLECTION

Pants made of 100% cotton. Mid elastic waist with adjustable belt loops and drawstring. Front pockets and back patch pockets. Wide leg.",7.99,USD,9:10:46 a.m.,pants,Woman,YES,2610,0.076687117,NO
195717,Front of Store,Yes,Clothing,Yes,2181,Zara,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html,000000644-757-1,DECONSTRUCTED TRF WIDE LEG JEANS WITH A MID WAIST,Cropped T-shirt. Round neck and short sleeves. Contrasting front printed text with all-over rust effect. Irregular trim.,59.9,USD,8:50:34 a.m.,dresses,Man,YES,2171,0.046082949,YES
201655,Front of Store,No,Clothing,No,2644,Zara,https://www.zara.com/us/en/tie-dye-print-oversized-blouse-p02298169.html,000006582-010-5,EMBROIDERED FLOWER POPLIN SHIRT,"Mary Jane shoes. Wide strap with buckle. Squared toe. Chunky soles. 

Sole height: 1.6 inches (4 cm)",45.9,USD,9:10:50 a.m.,sweaters,Man,YES,2630,0.151860289,YES
201294,End-cap,Yes,Clothing,Yes,2983,Zara,https://www.zara.com/us/en/fabric-mules-p11552310.html,000006221-511-4,ZIPPERED LEATHER HEELED ANKLE BOOTS,Mini dress with round neck and long sleeves. Fitted waist with side ruching.,49.9,USD,8:54:38 a.m.,sweaters,Man,YES,2972,0.134770889,NO
201999,End-cap,No,Clothing,Yes,2771,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,000006926-145-1,FAUX PATENT LEATHER FLAT PENNY LOAFERS,Sweater with brushed finish. Round neck and long sleeves. Rib trim.,279,USD,8:51:08 a.m.,jackets,Man,YES,2758,0.036245016,YES
199839,Aisle,No,Clothing,Yes,1508,Zara,https://www.zara.com/us/en/seamless-rib-top-p00185304.html,000004766-111-1,KNIT ZIP SWEATER,Full cut T-shirt made of soft touch cotton. Round neck and long sleeves. Contrasting print at back.,5.99,USD,8:50:22 a.m.,bodysuits,Man,YES,1496,0.266666667,NO
204765,End-cap,Yes,Clothing,No,1524,Zara,https://www.zara.com/us/en/basic-tote-bag-p16002310.html,000009692-382-2,NARROW WOOL BLEND PANTS ZW COLLECTION,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,25.99,USD,8:51:30 a.m.,jeans,Woman,NO,1513,0,YES
199867,Aisle,No,Clothing,Yes,1019,Zara,https://www.zara.com/us/en/water-repellent-jacket-p05320715.html,000004794-662-1,SIDE SLIT SKORT,Lapel collar jacket with long cuffed sleeves. Side pockets and chest patch pockets with flaps. Contrast topstitching. Front metal button closure.,69.9,USD,9:00:34 a.m.,skirts,Man,YES,1005,0.299401198,YES
196553,Aisle,No,Clothing,Yes,1723,Zara,https://www.zara.com/us/en/full-midi-skirt-zw-collection-p02679371.html,000001480-851-5,METALLIC THREAD CHECKERED PRINT SHIRT,Knit cotton T-shirt. Round neck and short sleeves.,35.99,USD,8:56:35 a.m.,tops,Man,YES,1713,0.058411215,YES
202389,Aisle,Yes,Clothing,Yes,2492,Zara,https://www.zara.com/us/en/metal-trim-block-heel-ankle-boots-p12150010.html,000007316-442-5,COTTON OVERSHIRT,"High stiletto heeled knee high boots. Footed detail. Pointed toe. 

Heel height: 2.8 inches (7 cm)",239,USD,9:10:49 a.m.,sweatshirts,Woman,YES,2480,0.121114251,YES
198439,Front of Store,No,Clothing,Yes,2881,Zara,https://www.zara.com/us/en/wide-strap-polyamide-top-p03905931.html,000003366-240-4,WASHED CREWNECK SWEATSHIRT,"ZARA SILENT FLOWERS PARFAIT D’ORCHIDÉE PARFUM 100 ML (3.4 FL. OZ).

Perfume. PARFAIT D’ORCHIDÉE captures the essence of a summer’s day on the Australian coast. The bright aroma of vanilla orchid blossom wrapped in a bouquet of velveted flowers and vibrant spices will carry you away on a voyage to lush, glistening beaches. Ambergris adds a rich texture, like the last warm rays of a summer’s day. 

Top notes: SFE incense / jasmine petals / ginger.
Middle notes: iris / benjui siam resin.
Base notes: vanilla / white musk / ambergris. 

A COLLECTION CREATED BY JO MALONE CBE, FOUNDER OF JO LOVES.",259,USD,9:00:35 a.m.,suits,Woman,YES,2866,0.10478519,NO
202902,End-cap,No,Clothing,No,2869,Zara,https://www.zara.com/us/en/cropped-knit-cardigan-p03920005.html,000007829-325-6,EMBROIDERED SEERSUCKER SHORTS,"Skirt with a mid waist with belt loops. Box pleats and contrast topstitching. Front zip, metal hook, and interior button closure.",139,USD,8:50:26 a.m.,tracksuits,Man,YES,2858,0.034977265,NO
200962,End-cap,Yes,Clothing,Yes,2774,Zara,https://www.zara.com/us/en/metallic-running-sneakers-p15004310.html,000005889-705-5,Mock neck sweater with front zip closure. Long sleeves. Rib trim.,Relaxed fit shorts. Five pockets. Ripped washed effect with interior patches at legs. Uneven hem. Front zip and button closure.,159,USD,8:56:30 a.m.,t-shirts,Woman,YES,2759,0.036231884,YES
203921,End-cap,No,Clothing,Yes,2943,Zara,https://www.zara.com/us/en/lug-sole-loafers-p12621320.html,000008848-369-4,ZW COLLECTION STRAIGHT CUT JACKET,Regular fit overshirt made of cotton blend fabric. Lapel collar and long sleeves with buttoned cuffs. Washed effect. Front button closure.,79.9,USD,9:10:50 a.m.,suits,Woman,NO,2932,0.034118048,YES
203525,Front of Store,No,Clothing,No,2585,Zara,https://www.zara.com/us/en/t-shirt-with-contrasting-text-p00264055.html,000008452-616-8,SATIN EFFECT SLIP SKIRT,"High heel mesh fabric ankle boots. Pointed toe. Zip closure.

Heel height: 4.1 inches (10.5 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",159,USD,8:54:40 a.m.,knitwear,Man,NO,2574,0.077760498,YES
203358,Aisle,Yes,Clothing,No,772,Zara,https://www.zara.com/us/en/wool-blend-blazer-style-vest-p04234813.html,000008285-133-6,PEARL KNIT CARDIGAN,Mid rise jeans with five pockets. Belt loops. Washed effect. Front zip and metal button closure.,22.9,USD,9:00:29 a.m.,shoes,Man,NO,758,0,NO
196008,End-cap,No,Clothing,Yes,2454,Zara,https://www.zara.com/us/en/utility-pocket-jeans-p05585400.html,000000935-439-2,FAUX PATENT LEATHER HEELED SHOES,Round neck jacket with long sleeves and shoulder pads. Front button closure.,45.9,USD,8:50:38 a.m.,shorts,Man,YES,2440,0.122799836,NO
198544,End-cap,Yes,Clothing,No,1002,Zara,https://www.zara.com/us/en/turned-up-cuff-jeans-p07215404.html,000003471-038-2,LONG SLEEVE LACE BODYSUIT,"Casual athletic sneakers. Rhinestone details at laces. Lace-up closure.

Sole height: 0.8 inches (2 cm)",59.9,USD,8:51:01 a.m.,bodysuits,Woman,YES,988,0.302724521,NO
198238,End-cap,No,Clothing,Yes,2893,Zara,https://www.zara.com/us/en/zw-high-waist-cropped-bootcut-jeans-p06840054.html,000003165-825-9,PLAID KNIT JACQUARD COAT,V-neck lapel collar shirt with long sleeves. Metallic thread detail. Front button closure.,15.9,USD,8:51:01 a.m.,jeans,Man,YES,2880,0.069492703,NO
202471,Aisle,Yes,Clothing,No,2082,Zara,https://www.zara.com/us/en/monochrome-chunky-sole-sneakers-p12230220.html,000007398-251-9,WOOL BLEND BLAZER STYLE VEST,High collar midi dress with long sleeves. Ruching detail at shoulder and side. Interior lining. Back hidden in-seam zip closure.,22.99,USD,8:56:28 a.m.,t-shirts,Woman,YES,2071,0.144648023,YES
196293,Aisle,Yes,Clothing,Yes,1689,Zara,https://www.zara.com/us/en/semi-sheer-top-p05644302.html,000001220-874-8,TECHNICAL COLORBLOCK JACKET,Sweatshirt made of a dense cotton blend with uneven texture. Round neck and short sleeves.,99.9,USD,8:50:40 a.m.,overshirts,Man,YES,1677,0.059594756,YES
196523,Front of Store,Yes,Clothing,Yes,2774,Zara,https://www.zara.com/us/en/cargo-pants-p05520229.html,000001450-163-1,TEXTURED JOGGING PANTS,"Relaxed fit jersey made of lightweight technical fabric.

- Round neck and short sleeves. 
- All-over contrasting print details.

Zara Athleticz.",79.99,USD,8:50:27 a.m.,cardigans,Woman,YES,2759,0.036231884,NO
199808,Aisle,Yes,Clothing,Yes,2912,Zara,https://www.zara.com/us/en/belted-leather-blazer-limited-edition-p05479324.html,000004735-625-1,LUG SOLE BUCKLE BOOTS,Regular fit shirt made of linen and cotton blend fabric. Buttoned collar and long sleeves with buttoned cuffs. Front button closure.,299,USD,8:50:27 a.m.,tracksuits,Man,YES,2898,0.103412616,NO
204744,Front of Store,Yes,Clothing,No,2184,Zara,https://www.zara.com/us/en/cotton-chino-pants-p06786320.html,000009671-228-5,ZIPPERED WRINKLED TOP ZW LIMITED EDITION,"Rubberized finish crossbody bag. Main compartment with zip closure. Small interior open pocket. Front open pocket. Tonal adjustable shoulder strap.

Height x Length x Width: 5.1 x 7.9 x 2.8 inches (13 x 20 x 7 cm)",119,USD,8:51:33 a.m.,tops,Man,NO,2170,0,NO
197028,Front of Store,No,Clothing,Yes,892,Zara,https://www.zara.com/us/en/nylon-pocket-crossbody-bag-p13527220.html,000001955-259-6,ZW COLLECTION PRINTED 100% SILK PANTS,"Sneakers. Designed for running with Spume Foam technology that guarantees lightness and comfort during use. Exterior in a combination of colors and materials. Lacing with six pairs of eyelets that adjust with a technical piece. Slightly chunky lug soles.

Zara Athleticz.",12.99,USD,8:50:56 a.m.,jackets,Man,YES,877,0.340909091,YES
201625,Aisle,No,Clothing,Yes,1865,Zara,https://www.zara.com/us/en/long-belted-wool-blend-coat-p08452102.html,000006552-533-1,CREPE SHOULDER PAD MIDI DRESS,"LIGHT WEIGHT - REGULAR FIT - HALTER NECK - LONG LENGTH - LONG SLEEVE

Semi-sheer top made of 100% cotton with boatneck collar, long sleeves, and layered halter V-neck. Side pleats.",199,USD,8:56:35 a.m.,t-shirts,Man,YES,1850,0.162425555,YES
202384,Front of Store,No,Clothing,Yes,2747,Zara,https://www.zara.com/us/en/faux-suede-padded-bomber-p04968022.html,000007311-663-6,KNIT SWEATER WITH BUTTONS,Cropped cardigan made of 100% wool. Round neck and long sleeves. Front button closure.,119,USD,9:00:31 a.m.,jackets,Woman,YES,2736,0.07315289,NO
202175,Aisle,No,Clothing,No,2653,Zara,https://www.zara.com/us/en/ribbed-knit-top-p09598378.html,000007102-385-6,TEXTURED WEAVE SHORTS WITH LABEL,Lapel collar jacket with long sleeves. Front metal zip pockets. Epaulettes. Self belt with buckle. Front metal zip closure.,27.9,USD,8:54:44 a.m.,knitwear,Woman,YES,2639,0.189825361,NO
195389,Aisle,Yes,Clothing,Yes,773,Zara,https://www.zara.com/us/en/pleated-ankle-pants-p02585801.html,000000316-755-7,CONTRAST NYLON JACKET,Blazer with adjustable drawstring hood in contrasting fabric. Lapel collar and long sleeves with shoulder pads. Front zip and button closure.,12.99,USD,9:10:32 a.m.,puffers,Man,YES,758,0,NO
202675,End-cap,Yes,Clothing,Yes,732,Zara,https://www.zara.com/us/en/strapless-top-p05584875.html,000007602-030-4,PATENT EFFECT HEELED SLINGBACKS,Baggy jeans. Five pockets. Colored washed effect. Front zip and button closure.,27.99,USD,9:00:35 a.m.,tops,Woman,YES,719,0.139275766,YES
202491,Front of Store,Yes,Clothing,No,1520,Zara,https://www.zara.com/us/en/gabardine-crop-shirt-p02209202.html,000007418-046-2,PATENT EFFECT HEELED SLINGBACKS,Crop top made of linen blend fabric. Straight neckline and asymmetric hem. Elastic at back with tie.,47.9,USD,8:50:32 a.m.,sweatshirts,Man,YES,1507,0.199468085,NO
